shuffle_id,brazil,canada,china,ethiopia,france,germany,guatemala,iceland,india,indonesia,kazakhstan,mexico,mongolia,morocco,netherlands,new_zealand,oman,pakistan,panama,peru,philippines,rwanda,saudi_arabia,serbia,singapore,south_korea,switzerland,thailand,uae,uk,usa,vietnam
239,1602.5408108556967,1477.6419756910452,1570.6964578573743,1503.0174316994248,1518.0449682606247,1493.3575995030333,1511.2271298121234,1513.7296147120414,1524.488196127971,1477.1774173368917,1434.4757421959014,1519.424386709321,1393.909771236449,1470.3430781512936,1576.7201428105145,1500.5509681547614,1442.8868620721407,1566.0556112360312,1530.4243054341282,1589.7579346511427,1483.0526828342918,1427.340644207208,1481.8226714208135,1502.9202163998598,1464.3938842462724,1484.3776468130757,1459.3240372694618,1583.3339019069601,1451.2374310175521,1554.4646099904096,1450.6816531773168,1440.580216208868
240,1608.7176311772798,1487.830786679015,1552.6479923812392,1487.8323506314305,1509.1686048740262,1473.6584734054236,1520.5917074339688,1498.8265956677462,1544.478394484723,1497.5377799566243,1441.5168514352913,1513.473601097467,1391.3597453861275,1484.1832912987272,1576.2187198669194,1497.8885153259828,1452.6409290273025,1579.0609539635007,1537.215451955139,1583.2523577101883,1493.346768945268,1433.0883055612992,1476.0786544685418,1507.726600821626,1455.4808861982594,1485.203674298346,1461.1975356242388,1578.8805855279131,1447.9430327151204,1541.209248202562,1442.865260455864,1438.8787134228387
241,1608.64464553401,1481.0629431037212,1572.8599232438312,1498.7757699471758,1500.7456401946026,1476.5946569426417,1529.4247366612865,1504.9717411546349,1536.531405713243,1501.8640667510533,1424.7676452753149,1520.2852254191916,1400.0081843249209,1466.5830594340202,1583.5813741391476,1509.397361220178,1444.4451683214747,1562.8985623301426,1536.9572060407438,1583.057820577602,1483.7076235419397,1430.5102281123732,1473.0391766774615,1509.1636864708894,1450.8066912291567,1503.190513865493,1460.474175692058,1576.0202896757976,1451.7803164317854,1550.0166928978938,1431.9202571143658,1435.91321196185
242,1599.9289548024815,1476.8056721353876,1560.6260711291116,1495.460129749896,1493.1146425075,1470.9222298567167,1511.763289619872,1507.0556464969354,1543.8741047355472,1483.8973838738598,1436.531032331724,1515.4654360379852,1386.9216300315281,1483.1329964142337,1603.0884207083495,1510.3805837228513,1450.7560324585838,1586.9762943238409,1546.0058077451054,1567.9441524488916,1489.0262950301517,1429.1503256401224,1477.2533822955265,1500.1634359834432,1452.2744358508942,1486.9184320340971,1455.7074986188704,1593.333229625152,1453.1025869924958,1535.1898623359932,1451.4290151354926,1445.800989327359
243,1603.7328945569066,1480.717518936692,1563.1467548094304,1503.0097863459375,1504.3945217654239,1480.226853057208,1525.7267146156585,1508.227173124279,1528.5380452371728,1474.027560203985,1444.7393277506258,1528.3398306491658,1394.4184299050426,1483.4816927758086,1593.0702044568177,1493.0691850060568,1434.8271414680432,1574.1785504776744,1535.5053176575984,1578.6856634386352,1494.6090686768052,1418.7005515307899,1469.79465435231,1495.8676982467205,1464.5837372536614,1508.3620314702885,1460.4003518931145,1576.8540768762643,1456.4532357410237,1532.2283213447574,1440.1539697650503,1449.9291366110522
244,1593.504204058975,1468.124385231754,1569.3113621788054,1493.0159736177434,1496.361907442744,1483.9102656057792,1522.0504566963164,1519.7928427103627,1520.609195555745,1490.944116832674,1435.6195671691835,1517.3485858308877,1390.8808591744053,1492.1975338605241,1579.4732647252501,1501.1801343181137,1439.890630979259,1569.8813614669482,1531.487628623976,1589.0305860803533,1482.2749192708538,1430.9001482910103,1483.4630910635337,1521.5304516011904,1461.400700876964,1498.631072860289,1462.1152834065492,1574.7668306753442,1459.4999923990028,1537.2909701577748,1432.0595994547589,1451.4520777829296
245,1599.7416514846338,1482.1084852323268,1555.739759974992,1497.309447344189,1494.8928654626598,1471.1978399829522,1525.1108986250429,1505.3523382960718,1537.1013590426553,1484.2090516753449,1438.9899357128397,1511.7504096556622,1401.4056412707228,1473.961612493496,1579.3306138458288,1501.4120865367468,1455.9193997197865,1579.4391234777008,1535.228602439725,1585.9280059305243,1484.9926947752463,1426.4153602817373,1471.3463351914233,1507.0315580956797,1461.4919811683276,1510.3787855834362,1439.0235294764211,1572.3941201188456,1448.918775009027,1559.3762352355698,1457.3678112661137,1445.1336855942711
246,1603.8925550779425,1476.0546483574174,1553.9820426392141,1498.9669915836928,1487.820970892472,1463.8676251394145,1515.1440259027952,1514.7442981734534,1540.4598916052564,1483.5115308050745,1435.5642574792082,1513.9251024595285,1379.5276120165825,1488.029811106317,1588.6716184980146,1500.8867847299819,1453.853522559649,1575.4837291141062,1525.9933968730188,1586.0354873466033,1490.2940279014065,1431.758793686949,1483.685172544029,1506.9452922766473,1458.3865358577343,1492.6108955999405,1468.3660318659824,1593.6099778907076,1451.3164475543988,1542.0570744418053,1443.3440684458255,1451.209779574831
247,1608.0833960418743,1480.2974030128205,1551.8205931243317,1493.6731981518872,1511.494940019963,1479.9014679889074,1515.0516007602546,1502.5884858979448,1527.8725712380785,1477.93474234833,1441.6194289276293,1518.2339800462767,1400.798137781667,1482.9806383794528,1582.6958866395628,1508.8295119285085,1457.648093098806,1577.205243937717,1537.405290738623,1579.4360616538913,1483.6851735137716,1424.5071367854916,1471.7223042269352,1513.4808070519982,1462.423728049251,1491.8353886412144,1473.0773989855725,1576.2248315847944,1446.7738135823079,1529.9444535212106,1442.6544756864937,1448.0998166544327
248,1604.6990924102477,1475.5894525422314,1550.4844039225857,1495.6488434507655,1502.5825954792374,1468.9925368437864,1515.8900160720395,1515.4770781818636,1528.7683432974716,1481.614974824185,1432.1289313731677,1524.798686100166,1394.1916091189585,1492.7964882897008,1574.7206282518946,1508.5398544772934,1449.9047038157037,1580.5699955737143,1522.8337276250588,1583.2334595074706,1484.1906239494315,1429.0003140801502,1474.8508076837122,1518.420334009996,1466.8124892710878,1501.087900158323,1464.5744187025255,1580.3169604060768,1443.4247886351804,1550.4033909828886,1446.7192882152187,1436.7332627478675
249,1605.133887109419,1483.3807427801742,1560.2954234991041,1495.9867819994297,1510.1311383238835,1469.0406478562202,1521.5739107623474,1511.8911897363546,1538.0109944799544,1490.8330707418315,1432.0585793536836,1509.313195711985,1400.72631625961,1472.8955718883578,1588.4350522213779,1496.106507377169,1438.2870587801744,1573.550151122971,1549.5694267192096,1580.7291091112077,1494.548900691205,1427.1897984366356,1477.759260076289,1517.266409762884,1457.4126721538084,1488.547986156019,1457.482164173595,1584.0811561372186,1446.433639007253,1535.6449948242903,1446.1904064040036,1439.4938563423339
250,1619.6068128318211,1480.0492400966561,1553.2518248935878,1498.653252192659,1493.470835369804,1479.9075444277787,1506.820845801378,1521.4494626272499,1533.8215137209172,1495.0868139345894,1438.9620681590497,1511.4729193479714,1392.3482923325303,1478.746549355815,1565.7350083457984,1501.5123784438579,1444.1458620691044,1572.775625717954,1535.9898410845187,1593.222132491657,1488.9848281530988,1423.2211257308716,1475.7998745554717,1507.0719340679198,1458.5525684656857,1490.3038882242456,1471.9678939454154,1572.277358542169,1452.9911795095963,1541.890071397231,1449.62719639359,1450.283257770007
251,1599.458715937769,1471.6495236455821,1558.460803922752,1499.7437877449684,1506.8060557031406,1484.4974937576048,1521.9779965384967,1511.0439903880597,1523.5516203479765,1481.9873200722252,1447.9208543406262,1519.7461328913992,1399.197018747318,1479.564509788278,1576.1152665957288,1497.4526418680473,1443.0690201169268,1576.1177643764743,1530.0305776493267,1598.4737663034648,1486.4958904619934,1424.2285150813116,1476.221551250969,1503.6674964207639,1464.504863286026,1496.8459430800817,1466.203856220344,1583.947762347226,1434.5134926757698,1544.4353236611394,1441.5883804224682,1450.4820643557425
252,1604.3462319630573,1484.0250636725145,1576.379106243279,1495.2387778995808,1496.6333269842569,1467.7514531561396,1516.4994346697479,1503.890420935232,1528.8510380538971,1484.9461700760426,1431.8784525404938,1521.2187901833388,1398.7135848334256,1473.8995401956618,1563.8690518285484,1508.404418790575,1449.2883059047817,1569.988896579322,1531.8604639969653,1582.5960338492634,1489.5413443697375,1428.7021573915686,1483.3606535071785,1509.0056077622378,1472.4707416959461,1493.7494377462745,1457.4862024219958,1575.7175852092207,1455.223704039767,1546.9091168293312,1444.9397862132698,1452.615100457349
253,1612.61589359982,1479.9383229872117,1544.8880551226239,1493.683293149407,1503.780185856649,1473.8363467494319,1526.8699698238602,1497.8594001235833,1536.024371565079,1488.7470954540454,1438.0904324397097,1504.6285027808808,1393.943131349839,1481.8318632481623,1572.838489368712,1506.7905439052415,1444.8083836891392,1579.134752032111,1535.1972798468787,1579.9420866078779,1485.9769052397937,1422.785698183622,1487.002186083194,1519.7852499185042,1458.5680808890102,1504.7897508719718,1474.177807678393,1577.030552352963,1453.6404327295045,1534.1945395772225,1440.5185624537978,1446.081834321759
254,1586.015596376573,1483.32760082281,1552.082945524763,1496.1527396588397,1502.2408389023603,1465.7320860080627,1524.1980154697364,1513.2023733998149,1535.3757035557717,1483.4112302882802,1425.8955746549339,1518.871363495408,1402.7390698831275,1479.9806940975477,1583.807765170573,1494.7371166774012,1450.103799853496,1574.0433101811468,1535.3762225121206,1575.6522110566598,1494.9847029398322,1426.6773136743227,1470.7170543273676,1508.8102213797727,1477.7784926564675,1503.1945878176964,1463.5469115878807,1581.951366936429,1458.2542042424293,1532.8563765780937,1436.3236187091798,1461.958891561102
255,1594.755246408928,1480.1934141559007,1553.5073808191323,1489.715658071574,1494.6834218530314,1466.8792782881922,1525.156679624706,1509.1661328328398,1523.4365619901912,1489.3098340939057,1425.8714843688613,1521.9263732178792,1397.9341963162285,1479.0449929494528,1592.7750493661022,1506.1658742057896,1447.2423806825977,1577.9430230044547,1539.1773732917013,1583.883027532016,1480.1467698198012,1428.0949861550503,1474.4756806045389,1532.089439220584,1460.6014231853455,1498.9080516822978,1450.1886020773104,1583.9548061292173,1455.0839155053359,1549.5019834907698,1437.7466011832014,1450.4403578730632
256,1602.5269913447235,1505.2151937426297,1567.6633296974296,1495.0525065447816,1492.725624130431,1470.5555948298165,1512.3204664537693,1510.0813634010724,1538.6085831175658,1479.6428829241286,1434.4058548811713,1504.6327271709213,1399.8298905628237,1487.4609757921432,1572.1076637364426,1499.8104260097184,1436.6886211483622,1572.9345389028636,1549.2614598927296,1586.0941928347722,1493.4025971637245,1422.2874323232413,1473.6140805920459,1506.6305708073996,1460.547835707437,1495.4344179881728,1457.5120752377447,1589.426738169092,1455.1191568227448,1550.7334499926526,1439.09171651994,1438.581041557509
257,1612.49362182533,1480.6328493569702,1562.8398692920623,1492.4173261008207,1505.4276095969421,1474.6904024444573,1516.2994019789726,1509.5786812298368,1514.650414087856,1481.5298663302465,1435.1018638458463,1522.7768928085468,1391.3197421065813,1472.20093027071,1583.9103603658255,1480.0030078570646,1452.415289991288,1582.5446725017641,1534.8761095880154,1593.8840865928255,1486.426175830293,1431.6209741024381,1478.171581471414,1518.484336001385,1463.0814703013398,1499.8499417896471,1440.220157508732,1582.6681255701922,1452.2400965669574,1548.5391066262794,1447.9931560351033,1451.1118800242566
258,1616.0095750494352,1482.2977953733687,1566.6735667903174,1491.8438640966567,1505.993613956879,1478.340924751501,1522.344157046907,1515.6950197283436,1523.3040410294402,1482.128125615441,1444.501782531538,1513.0942481023299,1394.2924275081452,1479.3155348281032,1576.6344314672779,1498.8838580342021,1436.4250070422756,1573.7572920622279,1535.752321116876,1589.861468064022,1486.6744296822822,1416.5467505622526,1471.1524012779366,1512.1983338660066,1463.7432044335824,1501.058482383083,1463.1700257333212,1575.0293785960873,1441.5071720828512,1536.3792716831972,1443.087762549409,1462.3037329547035
259,1598.359493518457,1481.4230546039264,1563.9807920337491,1499.4798729643046,1496.4705762334631,1478.8492980713984,1518.1481381977333,1520.5594956749576,1541.0282898348723,1480.7329118848816,1428.5348111904952,1527.7667470565425,1391.7190059099162,1492.760602117071,1596.4591690145742,1498.9757280275844,1439.4585783148461,1573.9323191082594,1544.30193923301,1585.9552039957193,1492.194770012608,1432.7237051868178,1468.5576946123272,1506.1248204529888,1459.7675936664152,1483.1349414618244,1454.9648830635092,1574.0911900810713,1452.8022871682183,1534.3014198590997,1440.4815346450994,1441.959132804259
260,1606.871245304868,1473.2889622822245,1555.1855338058983,1490.729503614711,1495.3679021219702,1488.965138079377,1511.9078431805272,1513.9773784874621,1523.5070831203666,1487.67510473089,1439.0257156538698,1515.8305411407248,1403.7453489753123,1485.748522159923,1575.5446276963455,1500.9221100290324,1448.4870403910961,1572.153964995883,1539.2929410760207,1585.8892457069774,1485.1869334044088,1414.1209514159216,1479.1056242776785,1509.0347180079425,1471.5653853652304,1505.407396812688,1454.9531900445165,1585.7926638435667,1449.8933891372735,1538.35149919094,1449.5237984693538,1442.9486974769995
261,1600.6744592900309,1492.5412842232824,1559.473253666168,1499.497553484907,1503.2586421612868,1464.5908991839929,1521.2689191066224,1512.9065489342522,1515.7378061580796,1496.968249251657,1424.717747725412,1523.3949439081227,1407.6127825286565,1474.2012991380373,1577.3402477323036,1506.188100656179,1441.003673599001,1561.6551247265509,1531.4610989059565,1589.329428284025,1491.8794342215167,1424.5774950727905,1479.3884202284837,1515.4220694978299,1469.1288347538318,1501.872297231887,1456.7909410818859,1583.6603605328983,1439.4499224921533,1539.524318754559,1449.8054731875538,1444.6783702800867
262,1599.3788889328937,1476.9123151967092,1556.7345673914874,1490.2545719521088,1505.3315881262486,1481.2093885293536,1527.7218525880685,1516.6428191586158,1532.0444741614428,1488.697148120714,1428.6490127721365,1516.3362741038702,1399.6159889178227,1474.609877633819,1582.5156525823836,1503.9137440091165,1440.9819247483879,1576.9450701870992,1528.1161191098956,1583.7587642928354,1490.4821386852725,1418.4547514320382,1479.0908487038657,1512.7039237461195,1452.6186139887814,1513.3991264622937,1449.5010883698415,1582.0554500013793,1448.5345420241053,1551.8556199627126,1435.2759207961426,1455.6579333124378
263,1612.9747769352148,1478.644083057334,1557.64934030831,1482.9877933994844,1493.872691723769,1477.6508235282838,1517.9672477294819,1503.7507062370594,1536.0112506208097,1491.1532310231269,1438.2190101703231,1519.6245314006976,1395.8598858368234,1483.4357305898882,1584.5515358184402,1495.2626765418036,1446.873526969905,1578.6427434696773,1527.0863487882727,1587.4574804993376,1479.6811908156528,1420.6207121136588,1477.3751714473558,1516.0735596657173,1477.5716958522648,1505.0956669775283,1454.7557096686737,1580.7360047410277,1453.1530105032014,1534.917709792588,1442.2124644239677,1448.1316893503206
264,1616.2453056162917,1475.1934824257712,1572.39036985299,1496.9077846090904,1510.067625415964,1471.8679002556737,1519.349722484983,1490.3156250047398,1532.3209063439774,1488.2405247857446,1431.9492263180437,1512.027833742691,1383.4735334296597,1500.5051950827074,1588.5452762135503,1498.3369166562525,1444.6673747407,1555.6738092134476,1531.302059636192,1573.164347694942,1483.4971704075338,1422.5035525956762,1467.0250750392881,1524.9669232569843,1480.3213761371192,1493.3064426639978,1464.8330203315566,1585.508589922954,1449.0374857792742,1543.6099418422411,1441.106994363463,1451.7386081364998
265,1598.3933047451294,1481.315144711978,1561.830730384308,1495.7028000469338,1501.827689052691,1465.3097152702462,1525.3377512918807,1500.7992254825983,1529.3271630262132,1490.3489698861667,1450.848487164903,1510.5497356212409,1395.6719575690952,1483.2978741230706,1580.835228999725,1493.0743714218945,1434.5435093132937,1577.3221450927565,1543.5483190556631,1581.7699020842142,1485.5416502750093,1418.5635603748647,1480.5577584592406,1508.7119387495436,1467.011995969502,1503.5910955447307,1457.0281676419272,1585.2388912208773,1458.8845687615467,1545.3354173118785,1436.9667217962583,1450.9142095506186
